first_name,last_name,researcher_type_str,hash_funct,research_interest,email_id,project_working_on,department
Oliver,Thomas,Student,-3517974929034406405,bioinformatics,oliver_thomas@illinois.edu,748,PHYS
FlynnCaspian,Allen,Grad_Student,9197007491906804749,graphics,flynncaspian_allen@illinois.edu,226,PHYS
FlynnCaspian,Garcia,Grad_Student,8925030603934746022,human_computer_interaction,flynncaspian_garcia@illinois.edu,924,ECE
FlynnCaspian,White,Student,4485744046791259539,artificial_intelligence,flynncaspian_white@illinois.edu,831,CS
FlynnCaspian,MacDonald,Student,1784296421489317365,high_performance_computing,flynncaspian_macdonald@illinois.edu,890,PHYS
FlynnCaspian,Khan,Professor,-4213857936341739943,graph_theory,flynncaspian_khan@illinois.edu,96,STAT
FlynnCaspian,Moore,Professor,-2482473504535908280,architectures,flynncaspian_moore@illinois.edu,233,ECON
FlynnCaspian,Clark,Student,353141986479499672,natural_language_processing,flynncaspian_clark@illinois.edu,726,CS
FlynnCaspian,Lopez,Grad_Student,6521472648590574811,econometrics,flynncaspian_lopez@illinois.edu,294,MATH
FlynnCaspian,Lee,Professor,3725028533158547899,natural_language_processing,flynncaspian_lee@illinois.edu,280,STAT
FlynnCaspian,Anderson,Professor,830346056739299432,high_performance_computing,flynncaspian_anderson@illinois.edu,558,ME
FlynnCaspian,Sanchez,Student,-3217901822249932749,graphics,flynncaspian_sanchez@illinois.edu,265,CS
FlynnCaspian,Shah,Grad_Student,-8358723067949511189,natural_language_processing,flynncaspian_shah@illinois.edu,410,STAT
FlynnCaspian,Ramirez,Grad_Student,-8799130367924785775,architectures,flynncaspian_ramirez@illinois.edu,62,PHYS
FlynnCaspian,Jackson,Grad_Student,4128089514974843394,artificial_intelligence,flynncaspian_jackson@illinois.edu,987,PHYS
FlynnCaspian,Tremblay,Grad_Student,3888802066868543360,distributed_systems,flynncaspian_tremblay@illinois.edu,515,CS
FlynnCaspian,Nguyen,Grad_Student,-2859704478934250068,distributed_systems,flynncaspian_nguyen@illinois.edu,262,CS
FlynnCaspian,Jones,Student,2744626921082996692,high_performance_computing,flynncaspian_jones@illinois.edu,370,ECON
FlynnCaspian,Miller,Student,-1494529204459221977,cloud_computing,flynncaspian_miller@illinois.edu,493,PHYS
FlynnCaspian,Martin,Grad_Student,-5098045685379708374,machine_learning,flynncaspian_martin@illinois.edu,36,ECE
FlynnCaspian,Young,Student,-5035145791116825909,cloud_computing,flynncaspian_young@illinois.edu,420,ECE
FlynnCaspian,Thompson,Professor,-7443152410867023824,compiler_optimization,flynncaspian_thompson@illinois.edu,521,CS
FlynnCaspian,Williams,Grad_Student,-8106887238536967497,compiler_optimization,flynncaspian_williams@illinois.edu,258,PHYS
FlynnCaspian,Harris,Student,1354543740297899590,natural_language_processing,flynncaspian_harris@illinois.edu,449,PHYS
FlynnCaspian,Walker,Professor,-5133027395083617259,data_mining,flynncaspian_walker@illinois.edu,116,PHYS
FlynnCaspian,Leblanc,Grad_Student,-2708495778986181893,econometrics,flynncaspian_leblanc@illinois.edu,164,ME
FlynnCaspian,Wright,Student,2362778795216136592,compiler_optimization,flynncaspian_wright@illinois.edu,447,STAT
FlynnCaspian,Scott,Student,4360370244852409383,human_computer_interaction,flynncaspian_scott@illinois.edu,60,MATH
FlynnCaspian,Gonzalez,Professor,4251461402774374425,graphics,flynncaspian_gonzalez@illinois.edu,757,ECE
FlynnCaspian,Wilson,Student,7658226831127920834,machine_learning,flynncaspian_wilson@illinois.edu,984,MATH
FlynnCaspian,Smith,Grad_Student,-1096762715720961833,security,flynncaspian_smith@illinois.edu,408,CS
FlynnCaspian,Rodriguez,Grad_Student,5585808748714014086,cloud_computing,flynncaspian_rodriguez@illinois.edu,769,PHYS
FlynnCaspian,Johnson,Student,-4194003296818089394,graph_theory,flynncaspian_johnson@illinois.edu,277,ME
FlynnCaspian,Zhou,Grad_Student,3694209258641903307,distributed_systems,flynncaspian_zhou@illinois.edu,132,MATH
FlynnCaspian,Taylor,Professor,6268077285464211111,embedded_systems,flynncaspian_taylor@illinois.edu,546,ME
FlynnCaspian,Yang,Professor,-7108727150868857800,natural_language_processing,flynncaspian_yang@illinois.edu,297,STAT
FlynnCaspian,Wang,Student,-5367486690068013904,artificial_intelligence,flynncaspian_wang@illinois.edu,821,CS
FlynnCaspian,Lewis,Professor,-6577121171119830310,artificial_intelligence,flynncaspian_lewis@illinois.edu,664,ME
FlynnCaspian,Li,Professor,1477349352109877661,human_computer_interaction,flynncaspian_li@illinois.edu,977,ECON
FlynnCaspian,Robinson,Grad_Student,9072153895224663290,graphics,flynncaspian_robinson@illinois.edu,954,STAT
FlynnCaspian,Kapoor,Student,1254338422788944494,high_performance_computing,flynncaspian_kapoor@illinois.edu,41,MATH
FlynnCaspian,Hernandez,Professor,6045244029581828186,artificial_intelligence,flynncaspian_hernandez@illinois.edu,744,STAT
FlynnCaspian,King,Grad_Student,-6225554245879376080,compiler_optimization,flynncaspian_king@illinois.edu,366,ECE
FlynnCaspian,Martinez,Student,-5551768766415247726,cloud_computing,flynncaspian_martinez@illinois.edu,751,ECON
FlynnCaspian,Perez,Student,-3132938932765946027,architectures,flynncaspian_perez@illinois.edu,564,ECE
FlynnCaspian,Patel,Grad_Student,-5271651318529495314,data_mining,flynncaspian_patel@illinois.edu,930,MATH
FlynnCaspian,Brown,Grad_Student,2649906675147656381,machine_learning,flynncaspian_brown@illinois.edu,864,ME
FlynnCaspian,Davis,Grad_Student,-2598385837006074582,architectures,flynncaspian_davis@illinois.edu,618,MATH
FlynnCaspian,Gurnani,Grad_Student,-4506852919141840197,graphics,flynncaspian_gurnani@illinois.edu,21,CS
FlynnCaspian,Thomas,Professor,-1769817421825975985,high_performance_computing,flynncaspian_thomas@illinois.edu,580,ECE
Xander,Allen,Grad_Student,-5520746617969109483,data_mining,xander_allen@illinois.edu,907,STAT
Xander,Garcia,Grad_Student,-3929450825921741954,bioinformatics,xander_garcia@illinois.edu,816,ECE
Xander,White,Professor,-5300593669945412408,graph_theory,xander_white@illinois.edu,58,ECON
Xander,MacDonald,Student,652734529961577492,cloud_computing,xander_macdonald@illinois.edu,442,MATH
Xander,Khan,Student,2111634451142516169,security,xander_khan@illinois.edu,256,ECE
Xander,Moore,Professor,207702787280939524,architectures,xander_moore@illinois.edu,819,PHYS
Xander,Clark,Grad_Student,-3614058361222238556,cloud_computing,xander_clark@illinois.edu,605,CS
Xander,Lopez,Student,-7292178624489639642,architectures,xander_lopez@illinois.edu,126,MATH
Xander,Lee,Professor,-4002862994019501701,graph_theory,xander_lee@illinois.edu,354,STAT
Xander,Anderson,Professor,-6624574065545994760,human_computer_interaction,xander_anderson@illinois.edu,499,STAT
Xander,Sanchez,Grad_Student,-183599664579326842,natural_language_processing,xander_sanchez@illinois.edu,695,STAT
Xander,Shah,Grad_Student,653395616530785995,high_performance_computing,xander_shah@illinois.edu,216,PHYS
Xander,Ramirez,Professor,3673673752666919579,artificial_intelligence,xander_ramirez@illinois.edu,866,STAT
Xander,Jackson,Grad_Student,5313236491749583212,high_performance_computing,xander_jackson@illinois.edu,75,ECON
Xander,Tremblay,Professor,3177836636558461955,graph_theory,xander_tremblay@illinois.edu,642,STAT
Xander,Nguyen,Student,8375727543593968745,high_performance_computing,xander_nguyen@illinois.edu,935,CS
Xander,Jones,Grad_Student,7797190412753113043,graph_theory,xander_jones@illinois.edu,583,ECE
Xander,Miller,Student,-746173546102197002,compiler_optimization,xander_miller@illinois.edu,600,ME
Xander,Martin,Grad_Student,1651714991451946750,econometrics,xander_martin@illinois.edu,231,MATH
Xander,Young,Grad_Student,-4001104537432408695,artificial_intelligence,xander_young@illinois.edu,21,ME
Xander,Thompson,Student,533728572780137938,architectures,xander_thompson@illinois.edu,551,ECE
Xander,Williams,Student,2856984710442258609,econometrics,xander_williams@illinois.edu,595,ECE
Xander,Harris,Grad_Student,2263848815712989700,natural_language_processing,xander_harris@illinois.edu,614,MATH
Xander,Walker,Student,-3587452325589284225,graph_theory,xander_walker@illinois.edu,592,ME
Xander,Leblanc,Student,8830579101061127439,bioinformatics,xander_leblanc@illinois.edu,769,STAT
Xander,Wright,Grad_Student,6405566576217518051,compiler_optimization,xander_wright@illinois.edu,344,ECON
Xander,Scott,Professor,-204990454331517677,natural_language_processing,xander_scott@illinois.edu,732,ECON
Xander,Gonzalez,Student,8029182094671616183,natural_language_processing,xander_gonzalez@illinois.edu,198,MATH
Xander,Wilson,Student,-4077410405764744172,data_mining,xander_wilson@illinois.edu,57,ECON
Xander,Smith,Student,-8415221376530789971,econometrics,xander_smith@illinois.edu,648,MATH
Xander,Rodriguez,Grad_Student,2945350744405454751,compiler_optimization,xander_rodriguez@illinois.edu,273,ME
Xander,Johnson,Student,1581934665251051232,embedded_systems,xander_johnson@illinois.edu,949,CS
Xander,Zhou,Grad_Student,-6588646825843675980,natural_language_processing,xander_zhou@illinois.edu,170,ECON
Xander,Taylor,Grad_Student,4315978614207045201,artificial_intelligence,xander_taylor@illinois.edu,986,ECON
Xander,Yang,Student,626114929321110786,distributed_systems,xander_yang@illinois.edu,491,STAT
Xander,Wang,Grad_Student,1698606371360369901,compiler_optimization,xander_wang@illinois.edu,97,STAT
Xander,Lewis,Grad_Student,-7921669475971260373,machine_learning,xander_lewis@illinois.edu,844,MATH
Xander,Li,Student,2949999149979965673,distributed_systems,xander_li@illinois.edu,276,PHYS
Xander,Robinson,Grad_Student,-6250136714951146620,cloud_computing,xander_robinson@illinois.edu,642,STAT
Xander,Kapoor,Professor,6957916065635437229,distributed_systems,xander_kapoor@illinois.edu,488,CS
Xander,Hernandez,Student,-6684345769522836768,architectures,xander_hernandez@illinois.edu,454,ME
Xander,King,Professor,5273103505055679368,data_mining,xander_king@illinois.edu,223,ME
Xander,Martinez,Professor,5904721987679390577,natural_language_processing,xander_martinez@illinois.edu,916,MATH
Xander,Perez,Grad_Student,-5721390659092378510,graphics,xander_perez@illinois.edu,996,ME
Xander,Patel,Student,6616217952335485659,graphics,xander_patel@illinois.edu,501,ECE
Xander,Brown,Grad_Student,-7481488670563350134,distributed_systems,xander_brown@illinois.edu,896,CS
Xander,Davis,Student,7691974278656895048,security,xander_davis@illinois.edu,406,PHYS
Xander,Gurnani,Grad_Student,-5648132599871816706,distributed_systems,xander_gurnani@illinois.edu,164,STAT
Xander,Thomas,Grad_Student,-9084756756803213735,compiler_optimization,xander_thomas@illinois.edu,452,CS
Serena,Allen,Professor,-2012139429827054484,embedded_systems,serena_allen@illinois.edu,262,ECON
Serena,Garcia,Grad_Student,-3180954662977749002,bioinformatics,serena_garcia@illinois.edu,866,PHYS
Serena,White,Professor,-3181922512403738971,graphics,serena_white@illinois.edu,86,ME
Serena,MacDonald,Grad_Student,807128249636248852,natural_language_processing,serena_macdonald@illinois.edu,530,MATH
Serena,Khan,Student,7266991644221089281,compiler_optimization,serena_khan@illinois.edu,330,STAT
Serena,Moore,Student,8486324361479231230,architectures,serena_moore@illinois.edu,263,PHYS
Serena,Clark,Student,7609382460282692262,embedded_systems,serena_clark@illinois.edu,392,STAT
Serena,Lopez,Student,-3767308385451658206,bioinformatics,serena_lopez@illinois.edu,786,ECON
Serena,Lee,Grad_Student,8289546074836336690,data_mining,serena_lee@illinois.edu,486,PHYS
Serena,Anderson,Grad_Student,-5040925733596339245,compiler_optimization,serena_anderson@illinois.edu,818,MATH
Serena,Sanchez,Student,-2208337881968232665,embedded_systems,serena_sanchez@illinois.edu,537,CS
Serena,Shah,Professor,-6776327370066857018,cloud_computing,serena_shah@illinois.edu,705,STAT
Serena,Ramirez,Student,-8226933827578444476,architectures,serena_ramirez@illinois.edu,136,ECON
Serena,Jackson,Student,6129624507445278502,high_performance_computing,serena_jackson@illinois.edu,790,ECE
Serena,Tremblay,Student,5085951342829429125,embedded_systems,serena_tremblay@illinois.edu,911,STAT
Serena,Nguyen,Professor,2810496242261672375,compiler_optimization,serena_nguyen@illinois.edu,495,ECON
Serena,Jones,Student,5013716967967230312,embedded_systems,serena_jones@illinois.edu,173,MATH
Serena,Miller,Grad_Student,8831384901100808658,embedded_systems,serena_miller@illinois.edu,192,MATH
Serena,Martin,Grad_Student,406181828010276370,compiler_optimization,serena_martin@illinois.edu,931,ECON
Serena,Young,Student,-3991525465374079344,distributed_systems,serena_young@illinois.edu,269,ECE
Serena,Thompson,Professor,9065279029144862443,econometrics,serena_thompson@illinois.edu,355,CS
Serena,Williams,Student,2046156536608880675,graph_theory,serena_williams@illinois.edu,522,ECON
Serena,Harris,Grad_Student,7244129980167106812,architectures,serena_harris@illinois.edu,338,ECON
Serena,Walker,Student,3907860310897901248,data_mining,serena_walker@illinois.edu,957,STAT
Serena,Leblanc,Student,5850064122493068001,natural_language_processing,serena_leblanc@illinois.edu,867,STAT
Serena,Wright,Student,2461224053509019792,econometrics,serena_wright@illinois.edu,424,ECE
Serena,Scott,Grad_Student,2854642585422106768,embedded_systems,serena_scott@illinois.edu,961,PHYS
Serena,Gonzalez,Professor,-6758977842165645999,high_performance_computing,serena_gonzalez@illinois.edu,108,ME
Serena,Wilson,Student,2351376843945120956,bioinformatics,serena_wilson@illinois.edu,123,PHYS
Serena,Smith,Grad_Student,-6061817424975808009,bioinformatics,serena_smith@illinois.edu,371,PHYS
Serena,Rodriguez,Professor,-8888377910142657924,graphics,serena_rodriguez@illinois.edu,772,CS
Serena,Johnson,Grad_Student,-1502210478275015939,compiler_optimization,serena_johnson@illinois.edu,560,MATH
Serena,Zhou,Student,1940035398084971016,bioinformatics,serena_zhou@illinois.edu,872,PHYS
Serena,Taylor,Student,-1491234320766782223,machine_learning,serena_taylor@illinois.edu,857,ME
Serena,Yang,Professor,147141445614318727,bioinformatics,serena_yang@illinois.edu,907,PHYS
Serena,Wang,Professor,6464790887518903125,architectures,serena_wang@illinois.edu,487,MATH
Serena,Lewis,Student,8844529891663215919,human_computer_interaction,serena_lewis@illinois.edu,20,ECON
Serena,Li,Student,-8216282802750148984,distributed_systems,serena_li@illinois.edu,561,PHYS
Serena,Robinson,Grad_Student,-6989926877397881007,econometrics,serena_robinson@illinois.edu,409,ECE
Serena,Kapoor,Grad_Student,-2300817367247606457,graph_theory,serena_kapoor@illinois.edu,559,PHYS
Serena,Hernandez,Professor,8505812863404360133,natural_language_processing,serena_hernandez@illinois.edu,878,PHYS
Serena,King,Grad_Student,-931444253407944317,data_mining,serena_king@illinois.edu,290,ECE
Serena,Martinez,Professor,4758096736601155513,architectures,serena_martinez@illinois.edu,714,MATH
Serena,Perez,Professor,-6033016042300245166,natural_language_processing,serena_perez@illinois.edu,719,CS
Serena,Patel,Student,5154885682430351152,natural_language_processing,serena_patel@illinois.edu,936,CS
Serena,Brown,Grad_Student,-4764314206625293902,embedded_systems,serena_brown@illinois.edu,279,STAT
Serena,Davis,Grad_Student,2120514986841950576,compiler_optimization,serena_davis@illinois.edu,795,PHYS
Serena,Gurnani,Professor,4696531475442449952,distributed_systems,serena_gurnani@illinois.edu,314,PHYS
Serena,Thomas,Professor,-6979649321167783305,graphics,serena_thomas@illinois.edu,621,PHYS
Temperance,Allen,Grad_Student,-3922905459292612594,high_performance_computing,temperance_allen@illinois.edu,949,STAT
Temperance,Garcia,Professor,-3801783428458138769,data_mining,temperance_garcia@illinois.edu,729,ME
Temperance,White,Student,-4068328216883439009,security,temperance_white@illinois.edu,201,ECON
Temperance,MacDonald,Professor,3537498834407019139,natural_language_processing,temperance_macdonald@illinois.edu,588,STAT
Temperance,Khan,Grad_Student,4854552654052023031,cloud_computing,temperance_khan@illinois.edu,33,STAT
Temperance,Moore,Professor,-3040703177765043582,graph_theory,temperance_moore@illinois.edu,336,ME
Temperance,Clark,Student,7688345738887760522,embedded_systems,temperance_clark@illinois.edu,874,PHYS
Temperance,Lopez,Professor,-8994072771881299572,artificial_intelligence,temperance_lopez@illinois.edu,587,PHYS
Temperance,Lee,Professor,-8029070268786868221,graphics,temperance_lee@illinois.edu,770,ME
Temperance,Anderson,Student,398243173291525530,embedded_systems,temperance_anderson@illinois.edu,117,ME
Temperance,Sanchez,Professor,-9157343617572078118,security,temperance_sanchez@illinois.edu,870,STAT
Temperance,Shah,Professor,-8281125782850563223,compiler_optimization,temperance_shah@illinois.edu,217,CS
Temperance,Ramirez,Grad_Student,-1244651754895793616,graph_theory,temperance_ramirez@illinois.edu,807,ECON
Temperance,Jackson,Grad_Student,2131145801541187051,security,temperance_jackson@illinois.edu,565,ECE
Temperance,Tremblay,Grad_Student,556035235868137751,econometrics,temperance_tremblay@illinois.edu,227,ME
Temperance,Nguyen,Student,3068466450221355075,graph_theory,temperance_nguyen@illinois.edu,277,ECON
Temperance,Jones,Grad_Student,8897292032376196032,high_performance_computing,temperance_jones@illinois.edu,163,PHYS
Temperance,Miller,Grad_Student,6707228279376644255,machine_learning,temperance_miller@illinois.edu,141,MATH
Temperance,Martin,Grad_Student,1942447867891433136,artificial_intelligence,temperance_martin@illinois.edu,153,STAT
Temperance,Young,Student,-9208346809978656915,data_mining,temperance_young@illinois.edu,748,ECON
Temperance,Thompson,Grad_Student,-4787711935328213077,bioinformatics,temperance_thompson@illinois.edu,1,MATH
Temperance,Williams,Grad_Student,-4809320085046447932,distributed_systems,temperance_williams@illinois.edu,898,ECE
Temperance,Harris,Student,-1107581434987335820,embedded_systems,temperance_harris@illinois.edu,956,ECE
Temperance,Walker,Grad_Student,7336359600574807569,security,temperance_walker@illinois.edu,994,STAT
Temperance,Leblanc,Grad_Student,6300548664032851063,data_mining,temperance_leblanc@illinois.edu,774,PHYS
Temperance,Wright,Student,-5111728705896647888,artificial_intelligence,temperance_wright@illinois.edu,85,ECON
Temperance,Scott,Student,6804501271104776995,high_performance_computing,temperance_scott@illinois.edu,93,ECON
Temperance,Gonzalez,Professor,1579666735568730040,graph_theory,temperance_gonzalez@illinois.edu,414,STAT
Temperance,Wilson,Student,2112109325019559135,human_computer_interaction,temperance_wilson@illinois.edu,967,CS
Temperance,Smith,Grad_Student,-3649689465872401250,embedded_systems,temperance_smith@illinois.edu,852,CS
Temperance,Rodriguez,Professor,-9120499787218967672,econometrics,temperance_rodriguez@illinois.edu,522,ECON
Temperance,Johnson,Grad_Student,-4101974550726070225,data_mining,temperance_johnson@illinois.edu,621,ME
Temperance,Zhou,Grad_Student,8748515706144609929,embedded_systems,temperance_zhou@illinois.edu,553,STAT
Temperance,Taylor,Professor,8283639640620687796,architectures,temperance_taylor@illinois.edu,318,MATH
Temperance,Yang,Student,-3779210090944945152,high_performance_computing,temperance_yang@illinois.edu,171,ME
Temperance,Wang,Grad_Student,7586739450594977424,bioinformatics,temperance_wang@illinois.edu,794,ME
Temperance,Lewis,Professor,-8434462392345281275,artificial_intelligence,temperance_lewis@illinois.edu,100,CS
Temperance,Li,Grad_Student,-8023550321336755197,graphics,temperance_li@illinois.edu,836,ECON
Temperance,Robinson,Grad_Student,6435389446284603952,graph_theory,temperance_robinson@illinois.edu,490,ECE
Temperance,Kapoor,Professor,-6800160248803064063,data_mining,temperance_kapoor@illinois.edu,558,ECE
Temperance,Hernandez,Student,-4848292335519473914,graph_theory,temperance_hernandez@illinois.edu,631,ME
Temperance,King,Student,7919564868187024024,bioinformatics,temperance_king@illinois.edu,891,ME
Temperance,Martinez,Grad_Student,-229000775235930883,architectures,temperance_martinez@illinois.edu,865,ECE
Temperance,Perez,Professor,6212194025025409332,security,temperance_perez@illinois.edu,720,PHYS
Temperance,Patel,Grad_Student,2922819427816172839,machine_learning,temperance_patel@illinois.edu,563,ECE
Temperance,Brown,Professor,8697379289451027287,data_mining,temperance_brown@illinois.edu,662,ECON
Temperance,Davis,Student,-4018893842386013168,distributed_systems,temperance_davis@illinois.edu,978,ECON
Temperance,Gurnani,Student,4070296131844001051,econometrics,temperance_gurnani@illinois.edu,713,MATH
Temperance,Thomas,Student,-6443719995119193210,security,temperance_thomas@illinois.edu,264,STAT
Adelmo,Allen,Grad_Student,-6594475670663371693,cloud_computing,adelmo_allen@illinois.edu,616,ECON
Adelmo,Garcia,Student,-3850779198325926226,econometrics,adelmo_garcia@illinois.edu,90,ECE
Adelmo,White,Student,-5026058827882516603,security,adelmo_white@illinois.edu,184,ME
Adelmo,MacDonald,Student,7646788734904221329,embedded_systems,adelmo_macdonald@illinois.edu,532,MATH
Adelmo,Khan,Student,3334687142116653707,graph_theory,adelmo_khan@illinois.edu,623,PHYS
Adelmo,Moore,Professor,6940310223855755559,data_mining,adelmo_moore@illinois.edu,509,PHYS
Adelmo,Clark,Grad_Student,-2055963364468172319,human_computer_interaction,adelmo_clark@illinois.edu,583,STAT
Adelmo,Lopez,Professor,-1717382209709534072,security,adelmo_lopez@illinois.edu,173,ECON
Adelmo,Lee,Grad_Student,4823615430641634970,human_computer_interaction,adelmo_lee@illinois.edu,369,ECON
Adelmo,Anderson,Professor,4449789166508832946,high_performance_computing,adelmo_anderson@illinois.edu,68,ME
Adelmo,Sanchez,Student,5467052401388966094,bioinformatics,adelmo_sanchez@illinois.edu,350,STAT
Adelmo,Shah,Professor,-468173250902802600,natural_language_processing,adelmo_shah@illinois.edu,412,ECON
Adelmo,Ramirez,Professor,223282710030024519,embedded_systems,adelmo_ramirez@illinois.edu,308,CS
Adelmo,Jackson,Professor,8177754571233819754,embedded_systems,adelmo_jackson@illinois.edu,59,ECE
Adelmo,Tremblay,Professor,-8370014704534380355,econometrics,adelmo_tremblay@illinois.edu,391,ME
Adelmo,Nguyen,Student,-900506196584823995,data_mining,adelmo_nguyen@illinois.edu,692,CS
Adelmo,Jones,Professor,3192987175007999645,data_mining,adelmo_jones@illinois.edu,281,ME
Adelmo,Miller,Grad_Student,-761111315540631264,artificial_intelligence,adelmo_miller@illinois.edu,264,MATH
Adelmo,Martin,Student,-2647347323206935469,security,adelmo_martin@illinois.edu,937,CS
Adelmo,Young,Grad_Student,-3154841932710703076,graph_theory,adelmo_young@illinois.edu,291,STAT
Adelmo,Thompson,Student,8212582340510406017,graph_theory,adelmo_thompson@illinois.edu,894,CS
Adelmo,Williams,Student,1606903268162958335,graphics,adelmo_williams@illinois.edu,650,CS
Adelmo,Harris,Grad_Student,-8094950868293032258,natural_language_processing,adelmo_harris@illinois.edu,200,ECON
Adelmo,Walker,Professor,4176378962421545724,graphics,adelmo_walker@illinois.edu,125,STAT
Adelmo,Leblanc,Grad_Student,-2175529859865729063,data_mining,adelmo_leblanc@illinois.edu,664,STAT
Adelmo,Wright,Grad_Student,-5659890405960463844,architectures,adelmo_wright@illinois.edu,544,ECON
Adelmo,Scott,Professor,2026001827792555434,bioinformatics,adelmo_scott@illinois.edu,673,STAT
Adelmo,Gonzalez,Grad_Student,4690920544760390518,data_mining,adelmo_gonzalez@illinois.edu,800,PHYS
Adelmo,Wilson,Grad_Student,1313483812371763699,security,adelmo_wilson@illinois.edu,959,STAT
Adelmo,Smith,Grad_Student,-204733219348659527,compiler_optimization,adelmo_smith@illinois.edu,259,MATH
Adelmo,Rodriguez,Grad_Student,1535618201866984066,cloud_computing,adelmo_rodriguez@illinois.edu,462,STAT
Adelmo,Johnson,Grad_Student,-6795646067094117169,cloud_computing,adelmo_johnson@illinois.edu,532,MATH
Adelmo,Zhou,Student,-4007012825454068964,econometrics,adelmo_zhou@illinois.edu,219,ECON
Adelmo,Taylor,Professor,7915382364156218275,graphics,adelmo_taylor@illinois.edu,539,STAT
Adelmo,Yang,Grad_Student,-6129796894206017069,graphics,adelmo_yang@illinois.edu,903,PHYS
Adelmo,Wang,Professor,-9208558639746512327,security,adelmo_wang@illinois.edu,849,PHYS
Adelmo,Lewis,Student,5043175025980847724,econometrics,adelmo_lewis@illinois.edu,914,PHYS
Adelmo,Li,Grad_Student,7920945519541152019,human_computer_interaction,adelmo_li@illinois.edu,543,ECE
Adelmo,Robinson,Student,1758298444708219626,natural_language_processing,adelmo_robinson@illinois.edu,795,STAT
Adelmo,Kapoor,Professor,-3858692179440201315,high_performance_computing,adelmo_kapoor@illinois.edu,774,CS
Adelmo,Hernandez,Grad_Student,-1829404631575957756,data_mining,adelmo_hernandez@illinois.edu,525,ECON
Adelmo,King,Professor,-1363706658958025107,human_computer_interaction,adelmo_king@illinois.edu,507,CS
Adelmo,Martinez,Student,-6924891709625007107,econometrics,adelmo_martinez@illinois.edu,123,ECON
Adelmo,Perez,Professor,-6700178361559734726,compiler_optimization,adelmo_perez@illinois.edu,180,ME
Adelmo,Patel,Professor,-6758804124825054701,human_computer_interaction,adelmo_patel@illinois.edu,547,STAT
Adelmo,Brown,Professor,3050325857215524086,distributed_systems,adelmo_brown@illinois.edu,607,MATH
Adelmo,Davis,Student,6943317657758540519,bioinformatics,adelmo_davis@illinois.edu,189,CS
Adelmo,Gurnani,Professor,3743042115805432312,compiler_optimization,adelmo_gurnani@illinois.edu,938,STAT
Adelmo,Thomas,Professor,5708157092540884348,distributed_systems,adelmo_thomas@illinois.edu,490,STAT
Baptiste,Allen,Grad_Student,-3490367303643545037,bioinformatics,baptiste_allen@illinois.edu,537,STAT
Baptiste,Garcia,Student,-7849239253179003634,machine_learning,baptiste_garcia@illinois.edu,874,CS
Baptiste,White,Student,-4849780005508398212,architectures,baptiste_white@illinois.edu,937,ECON
Baptiste,MacDonald,Professor,2954026513777647564,data_mining,baptiste_macdonald@illinois.edu,264,ME
Baptiste,Khan,Professor,-932843097740818380,cloud_computing,baptiste_khan@illinois.edu,733,ECON
Baptiste,Moore,Professor,3800808917413979879,human_computer_interaction,baptiste_moore@illinois.edu,886,ECE
Baptiste,Clark,Student,1216312919602457262,high_performance_computing,baptiste_clark@illinois.edu,943,STAT
Baptiste,Lopez,Student,-951442011896854594,graphics,baptiste_lopez@illinois.edu,559,ECON
Baptiste,Lee,Professor,-5482829901937432061,bioinformatics,baptiste_lee@illinois.edu,38,ME
Baptiste,Anderson,Professor,2687764892702761571,security,baptiste_anderson@illinois.edu,250,STAT
Baptiste,Sanchez,Student,715772538976916659,natural_language_processing,baptiste_sanchez@illinois.edu,409,ME
Baptiste,Shah,Grad_Student,-1577190970795872598,compiler_optimization,baptiste_shah@illinois.edu,861,PHYS
Baptiste,Ramirez,Student,-442232670408368757,embedded_systems,baptiste_ramirez@illinois.edu,656,STAT
Baptiste,Jackson,Grad_Student,8306948919825971497,high_performance_computing,baptiste_jackson@illinois.edu,633,ME
Baptiste,Tremblay,Professor,2887498852008913452,bioinformatics,baptiste_tremblay@illinois.edu,646,ECE
Baptiste,Nguyen,Professor,-989432685801665962,graphics,baptiste_nguyen@illinois.edu,327,PHYS
Baptiste,Jones,Grad_Student,3615326537945240926,architectures,baptiste_jones@illinois.edu,414,PHYS
Baptiste,Miller,Grad_Student,2367172295950741406,bioinformatics,baptiste_miller@illinois.edu,98,STAT
Baptiste,Martin,Professor,5953700034128508563,distributed_systems,baptiste_martin@illinois.edu,836,STAT
Baptiste,Young,Grad_Student,7831897197989244402,bioinformatics,baptiste_young@illinois.edu,18,ECE
Baptiste,Thompson,Student,2966417192469704043,compiler_optimization,baptiste_thompson@illinois.edu,681,ECE
Baptiste,Williams,Professor,-5506870630635261843,artificial_intelligence,baptiste_williams@illinois.edu,435,ME
Baptiste,Harris,Student,9079713607438765780,embedded_systems,baptiste_harris@illinois.edu,898,ME
Baptiste,Walker,Professor,797371941251908806,artificial_intelligence,baptiste_walker@illinois.edu,620,PHYS
Baptiste,Leblanc,Grad_Student,7586687479202572774,architectures,baptiste_leblanc@illinois.edu,334,CS
Baptiste,Wright,Professor,3937724365840632279,distributed_systems,baptiste_wright@illinois.edu,64,STAT
Baptiste,Scott,Professor,-4912732367207609538,cloud_computing,baptiste_scott@illinois.edu,749,CS
Baptiste,Gonzalez,Grad_Student,574987513819217830,natural_language_processing,baptiste_gonzalez@illinois.edu,817,CS
